gene	M_i	CV
FBN1	1.24634141332055	0.65379717418164
EVA1A	0.695606409440559	0.328080533588868
SCAMP2	0.527774131698063	0.167963631834065
IRAK1	0.555477673540845	0.188789567511282
OST4	0.562154937147377	0.177236688918984
TUBB	0.656932006499818	0.335583334097424
RPL15	0.552367836173199	0.156156528211066
YAP1	0.729278802053776	0.338516336130433
CYC1	0.517876103983521	0.190318230491112
JTB	0.528482779825987	0.15194665185435
MRPS24	0.564763835392764	0.185154131307955
HSPA8	0.575484312522343	0.224426837861228
MXRA8	0.574884604072589	0.262931537191623
PFDN6	0.60803630872098	0.245712189138885
TRIP6	0.599473966172719	0.259308997246583
PMF1	0.520466933494455	0.180370130045187
STX4	0.501481188216984	0.151103353990254
PRCP	0.568228827710474	0.250072713597226
NEDD8	0.515737784925194	0.142107284559069
ECH1	0.551645724166737	0.187249093116434
SYNCRIP	0.690618776192049	0.385012404074759
MAP4	0.494016241973133	0.162660500326104
MAP7D1	0.585677352694989	0.253327839246342
PEX2	0.65135503595176	0.288130611019064
HBS1L	0.686133127743185	0.316572576608353
AXL	0.605440415570559	0.293642338490235
SNRPC	0.532015989683407	0.164989937314683
ARL2BP	0.596222627795755	0.292565266266508
CCT6A	0.549321989254061	0.245911587120969
TFG	0.535361456142204	0.218098651376153
PTPRA	0.576057721630183	0.263854118322977
VAMP3	0.557867443560897	0.252128522877816
RPS2	0.633984222838847	0.274194234353072
NUPR1	0.898098793845399	0.461876867449615
CD55	0.797059310566168	0.441511404435876
CUL4A	0.549055988080109	0.246089029685984
CD164	0.76352152344602	0.400006389279228
FKBP3	0.653946435130606	0.321812305897212
C19orf24	0.624697127947166	0.256465933143229
PRMT2	0.53578696330187	0.165261273659126
VDAC2	0.530209794629146	0.21554169413205
STC2	0.988698006587233	0.576738633580616
RPL14	0.864327164773264	0.428143964236133
USF2	0.524205463033078	0.158301599947874
NDUFA4	0.651316684736528	0.267260344178323
DHRS7	0.509240608226563	0.128909271166119
NDUFB2	0.572317680537087	0.214146603816477
PLOD3	0.683307324655793	0.331197127824306
PLEC	0.65342163055214	0.358736284758392
CCT5	0.558602905303573	0.302106295368707
GSTP1	0.57263083253533	0.229889444920919
ARFGAP1	0.553603521385862	0.18745675410696
NAP1L4	0.49961821814498	0.175732320725435
KHSRP	0.52537278644101	0.214069703288896
TAF7	0.521294361384232	0.180270932642307
TMEM258	0.652257142178999	0.258639535258094
COL5A2	0.753307565699245	0.362080784124603
GNAI2	0.596530741110255	0.278162003351452
FLOT1	0.561252165177906	0.247506856751357
OTUB1	0.492639781416568	0.129438519559834
DDB1	0.614411295326863	0.248776469163708
CCDC53	0.581511697460271	0.239791446357545
YWHAH	0.631811932055049	0.322623936980843
PUF60	0.505257115255023	0.15824522809893
POMGNT1	0.506777480550089	0.154376301378768
TWF1	0.770113452242442	0.431183972672398
ADM	0.800674125098376	0.359041543609893
COL6A3	0.747890916268123	0.40868954139621
C1R	1.20795375954765	0.782913600487561
DEF8	0.539620063364693	0.175266072663637
FKBP1A	0.577864691267868	0.309276163013692
DENND5A	0.550292823640324	0.170608486587098
WDR82	0.568236209353702	0.234704707480285
COPS5	0.47732206790749	0.113308220060848
CSDE1	0.645142637971326	0.285253078480795
ATF6B	0.513218543392689	0.154020232092713
ANXA7	0.512616120031589	0.190462455450946
SCAMP3	0.532434762510085	0.180904572527992
CYP1B1	1.6608824243337	0.612621127491975
ATN1	0.561767820271287	0.233214569188728
CARM1	0.57025436958799	0.263685250934692
TPGS2	0.552582740789865	0.247566468176868
ANPEP	0.917442626299556	0.609684855287406
EDIL3	1.76159400798854	0.991337555054997
MTDH	0.870464149727444	0.42146568083276
AIMP1	0.646561122611805	0.300346508424792
ANAPC11	0.531125681481669	0.158871957019737
SLC1A5	0.680579810913269	0.279102500618863
PLS3	0.79019768504877	0.58370311507799
MRPS28	0.534210827799245	0.217216226491898
NRN1	1.4227901186962	0.645788734113978
CDH11	0.848336039705361	0.497163263642004
U2AF1L5	1.83668506414108	0.842867689374166
SERPINH1	0.608271725770705	0.239508656727864
NDUFS8	0.584063472786717	0.22270161121828
FDFT1	0.644790559364348	0.36179431234653
KCTD15	0.63111333922103	0.238361557516731
COPZ2	0.613828621290944	0.306685460789617
LINC00998	0.561368664202226	0.243624886788201
NAA20	0.500291503141308	0.141932353580529
IER2	0.686514248634692	0.402867579658141
ALCAM	1.09629022891367	0.604424944788673
FKBP10	0.63578762109168	0.286978579634205
RABGGTB	0.640652063179016	0.308221766170281
TUBA1B	0.802067976571404	0.496845617794461
ZC3H7B	0.596739557100124	0.236372903222414
NDUFA3	0.812990272098778	0.402148166201147
ZFP36	0.929034686951842	0.603236845146866
SNRPB	0.59397352494988	0.247493685859905
AL513122.2	1.63996998495547	0.509142843558361
ADH5	0.61965394272044	0.301268989254705
RGS10	0.584581229295627	0.246671203989668
HDDC2	0.530797280910274	0.191764551266608
IGFBP2	2.47283459797	0.929008377030913
CLIP3	0.577585708667746	0.204087913991427
CASC4	0.685635268639409	0.377449321702159
PGAM1	0.563436354681641	0.235427031604171
DBNL	0.529888005586042	0.196444418464926
PGLS	0.637916173872349	0.280593733545593
JDP2	0.614765997865627	0.258836231219435
IFITM2	0.835167209690271	0.443534041603087
RPL12	0.614051047245844	0.249927596468652
POLD2	0.567387734544715	0.246865160064689
SLC3A2	0.712136601366155	0.299602059146785
CD81	0.571651759691756	0.247424002339569
CERCAM	0.653569229834426	0.30518329188839
CH507-9B2.3	1.04577222486301	0.357122134494829
SPTAN1	0.552223805168412	0.216556378119448
SERP1	0.634679606229788	0.318358158332315
HN1	0.755150487901342	0.46752164755764
GOLM1	0.659502208906063	0.291633152832187
SNRPA	0.796483310803685	0.452520405513674
ARHGEF2	0.600228398034571	0.236047829691602
NDST1	0.730518462941034	0.33927619022014
TRAPPC1	0.534586088055639	0.167620214172028
COMMD6	0.726418424284514	0.324156224190256
EGLN2	0.524105672391488	0.168534397187764
EIF3E	0.678963803670071	0.336135463534733
NAA50	0.67859185675489	0.334894567597985
MTA2	0.496760857134566	0.130966945517258
MRPL55	0.570911176061462	0.192159793560551
PGRMC2	0.618566509222209	0.305136508813725
CCT3	0.499945097743915	0.129666078425727
MICU1	0.541743610800725	0.17114450646028
ZCRB1	0.536271313421189	0.172514640543417
HEPH	0.844516444891207	0.448997794257311
AKR1B1	0.662717315759057	0.321482233294707
APRT	0.567010386384033	0.203364460416582
GOLGA2	0.507569211567707	0.164917149322708
VCP	0.510337262749389	0.202489296914752
UXT	0.551147579393416	0.160898446697407
CCT4	0.525155427096724	0.210925342930655
HOXC10	1.9948156063947	0.529242810584231
TMEM147	0.626150782824744	0.254700983894166
HMGN2	0.694754273937958	0.443817670132466
PMP22	0.82791086681625	0.407604208260118
HLA-E	0.608340420769752	0.299782580924852
RARRES2	3.14070690396857	1.37311883169416
HSBP1	0.689362815870633	0.311805215326206
MAN1B1	0.588212284988581	0.226575970483489
RPS16	0.631719989742645	0.239760036873225
PLXND1	0.729707320879426	0.325589239262612
TPD52L2	0.489042809797494	0.154920956252919
S100A6	0.637563440942471	0.285337444829531
CUEDC2	0.490666181406342	0.118382919494393
PINK1	0.637094656496699	0.330185944093989
EPRS	0.55505502419494	0.247331338184779
MORF4L2	0.530690934410348	0.171664293298207
KCMF1	0.597663493290526	0.278278650528663
ARL4C	1.20480653998734	0.658685161047696
KIF1C	0.583626769262414	0.257453976888596
MAZ	0.561108267983443	0.177085412441187
CHCHD3	0.517280110662472	0.161235794155716
HSPB1	0.643471716474664	0.275756189095067
FGF2	0.889005158235993	0.543346354243585
CCND1	0.786514650643003	0.657372850408316
TMEM98	0.683385388773535	0.300864125957358
RPL18	0.625099607741482	0.28222596179607
VASN	0.586828896971121	0.2797069729937
GIPC1	0.568148908848403	0.234926873112361
COMMD3	0.52348608454123	0.154416809722179
RYK	0.588203227463757	0.28166043384109
TMA7	0.568509378233558	0.186918985440171
COA3	0.521557180294063	0.14286276926611
P3H4	0.596087531889505	0.263298566320653
ATP1B3	0.597618459956712	0.308627411272671
FBLIM1	0.693818561840894	0.312147935771136
NRDC	0.615557111544378	0.262562448275725
SLC7A5	0.840719128788878	0.439158649864483
FIS1	0.524433742184209	0.157682239360985
PHB	0.512145088550458	0.181644165917159
EIF3C	0.662236968754856	0.288446424624834
RPL28	0.823446546865383	0.417439282766648
MRPL12	0.594512871206213	0.311063851254692
ATP6AP1	0.514192166280293	0.126487827208331
H2AFZ	0.6764919713596	0.3811164070773
SEPT7	0.611587891978567	0.299144931861206
HSPA4	0.574510424911619	0.266462460476636
UBE2Z	0.504147947271851	0.159699582650029
RAB1A	0.563819660764432	0.270659618292929
TNFRSF11B	2.21363728647544	1.03840158218758
TMEM256	0.596336589563302	0.2363237256777
SRSF3	0.646415452317717	0.373258703348142
CTSA	0.584926542108577	0.214302569466381
STK25	0.510821126304641	0.159899967211987
VEGFA	0.806213384494731	0.404963916029729
PPP5C	0.542140281330949	0.259553516332023
WASF2	0.603756664598726	0.262461887805046
MSRB3	0.619379491418598	0.286704653967158
NDUFA2	0.541118868075427	0.168333615076722
RFTN1	0.671464502324878	0.336090030152419
PSMB6	0.525528779119401	0.163249666272816
HSD17B12	0.675390812709629	0.360063561737587
MTSS1L	0.957295069648387	0.490751787603112
GANAB	0.798489170903858	0.377364883585244
C4orf3	0.781417346349559	0.365688195600683
BCAR1	0.596910288474124	0.268723328336656
TRAPPC2L	0.5555742184809	0.173952708830124
DAAM2	0.844810059416412	0.488861185794125
SNAPIN	0.536984221242962	0.173807401595426
TWIST2	1.3560727771451	0.676222558133567
RPS6KA2	0.718045336475109	0.377922086481227
CSRP2	0.776673171623287	0.365828092370633
CYBA	0.621671223946039	0.265747971003906
RPL10A	0.537486761515559	0.152131874001777
ALKBH5	0.667662130730553	0.275173709816782
RBBP7	0.546488303075821	0.25848087512873
API5	0.649692296497758	0.309668763609054
ACTN1	0.655828374081798	0.269267998502767
FTL	0.899359385463517	0.436840359652702
HNRNPUL1	0.498415567678595	0.167909829979354
MAPK3	0.560680502782356	0.223179513925702
VPS51	0.58467510623192	0.210678534444322
NDUFB10	0.523667504048734	0.156895780851422
SCNM1	0.648607817022869	0.267100328297167
TCEB1	0.549075064530223	0.247279340303841
INF2	0.581472938875046	0.254357314806944
PRPF6	0.482510375369884	0.114862546453675
RANBP9	0.561722098350711	0.232039529357151
DUSP14	0.57811289844663	0.245628938726968
METTL5	0.516103256354528	0.168144441285908
FAM3C	0.801269583372242	0.524964266179255
ARPC2	0.551548145687642	0.249347334504343
TPBG	0.628260757232545	0.326438318083626
COPB1	0.598216129629654	0.292724334788621
ATP5A1	0.523344152677766	0.209982444662687
ATP5E	0.624351362760949	0.238931324922241
TXN2	0.497599061583565	0.159896128991512
OBSL1	0.578607703280922	0.206405243856958
LMOD1	1.13558404617892	0.568389507819975
JUNB	0.864057007556353	0.484388414477747
SNX12	0.537841663077904	0.197693269023853
NQO1	0.95324539534227	0.580179578108779
TMED9	0.563674866735752	0.194636923374041
PAIP1	0.538475236984315	0.21347475402301
CYFIP1	0.516373304923865	0.19297714004958
PSMA1	0.509341380544803	0.182185756830445
CYR61	0.795940712654787	0.414646652260175
GALNT2	0.645854172943472	0.311405992822009
GLG1	0.53230702873356	0.169406363701113
JOSD2	0.576423816057402	0.21643861960711
PTTG1IP	0.577077486200412	0.218821640653002
ROMO1	0.599908794631961	0.211919173730205
USP22	0.520897194156713	0.188271174719238
DBI	0.651779147238923	0.318819267374595
COPA	0.526139495420716	0.190227191120026
KPNB1	0.626833357447878	0.30087835119926
ZNF428	0.570429206389399	0.206343699441901
APEX1	0.518614652749032	0.153871094148964
PSMB3	0.554112267665277	0.205333680322205
DDX24	0.554177327173757	0.218037379418522
GPX8	0.652525177679035	0.353497989882806
IAH1	0.502115028731966	0.145880229459647
KRTCAP2	0.675420198424023	0.320224248611977
CHTF8	0.492534993814536	0.112329500028824
MFAP2	0.820319133065696	0.434639458201609
PGK1	0.690224170178896	0.394457953074726
RABL6	0.494884713245114	0.156445375386856
IGFBP7	1.47596158021357	0.672886559992564
INPPL1	0.547905738270112	0.180973116740367
UBE2V1	0.488260993048886	0.127652382721642
PAICS	0.752595503358013	0.460597333536541
CSNK1D	0.488617984500048	0.131785368990833
G6PD	0.615847914700778	0.291089583209178
DDX47	0.497513858304486	0.137212849972479
RPS25	0.625712964193723	0.22439227614879
COPS6	0.578858678206621	0.294116114880004
MGAT4B	0.542302545058924	0.203260211952986
TRMT112	0.540336488732062	0.16678527875485
EIF1	0.662848608518245	0.300834691043548
TUSC3	0.556347567965016	0.239409897701082
RPS8	0.563539750189419	0.17629474964708
ERGIC1	0.536023968107593	0.209708438521202
AKT1S1	0.557805405806434	0.209898595806127
RAB5A	0.601636021176433	0.293522813943017
C14orf166	0.647717752003983	0.324612648614881
HSPA9	0.540221216111611	0.205789324317181
MTHFD1L	0.531760289864708	0.20140383479729
SERPINB6	0.589426215893073	0.259695208034713
SUCLG1	0.509496279072503	0.204608736735801
FNDC3B	0.759760728220518	0.377320030824806
PYCR2	0.561710381375337	0.193518228532402
NNMT	0.80007458180045	0.384220783291012
SAR1A	0.54070619430477	0.209654241324604
GTF2A2	0.517043761626699	0.170035822047933
CSTB	0.578853000112377	0.223113128017269
RPL27	0.609832065348686	0.205005460530413
EIF5B	0.557811520209343	0.198804765293893
CYB5B	0.509090096777251	0.193771908072782
RPL7L1	0.550654904088828	0.211035720162431
EIF1B	0.55317247725969	0.222292342551343
CAPRIN1	0.770272388667988	0.355809673111902
DAG1	0.619345699264328	0.261155843292601
ATP5D	0.589314192049039	0.264878210007901
EIF5	0.66644932438682	0.373486539603744
IL6ST	1.03061846122128	0.771549055986848
PSIP1	0.67430612986124	0.352163323585452
RPS21	0.675495283560906	0.263052181340988
UBE2M	0.504614381579848	0.150083134514215
TRIAP1	0.537643063150581	0.192475535043021
MFGE8	0.985081038171323	0.638037947718589
MMP14	0.66087680493763	0.277908698131875
IDH1	0.714196503735943	0.348317229281681
LOXL4	1.38909754453831	0.985060155296479
LRRC59	0.610697951127258	0.323923471784338
ESYT2	0.622165460113062	0.289979569038755
CAPNS1	0.681413865446146	0.338840828918259
HNRNPA1	0.678845823267223	0.345981538988326
MBTPS1	0.710664651491251	0.300586900256012
NDUFS5	0.638553650596751	0.252249692886242
UBE2J2	0.526141664540185	0.225800010746422
FOSL1	0.793409006966721	0.442636197666124
MPC2	0.629736712120852	0.309731391697344
ATXN2L	0.612630284988681	0.281136312673276
IL1R1	1.17142642293629	0.801413660284318
SEP15	0.5589687127461	0.219788692392509
CFDP1	0.582910833719648	0.208886485904542
NDUFB5	0.540586828610116	0.196755799762734
MAGOH	0.608432561003396	0.230131296387331
FARP1	0.717271027623115	0.257728593715486
PKD2	0.914071897018232	0.566293257767062
ADI1	0.536791074408523	0.225814044185357
MYC	0.615397388279602	0.287873978043389
RPL8	0.600058808799507	0.20617949168552
PXDC1	0.660041314140321	0.313626274522683
TOMM7	1.17184963386383	0.688367021353187
PPIC	0.61183472622393	0.263877922855214
PTRF	0.56328868781029	0.234758913069581
BASP1	0.719088437975233	0.394206624819905
ATXN10	0.526940472748437	0.204206475106801
STOML2	0.502205289208687	0.147831251810864
ATP5J2	0.574980743633124	0.186788093476675
RIC8A	0.517764652219043	0.153063642166599
ZNHIT1	0.575346060859101	0.207758740630955
BCL9L	0.817554417292057	0.433917343952697
LMF2	0.573345338969591	0.231562981244787
HMCN1	1.26445747145976	0.614132521261375
BCAP31	0.529092371360551	0.154389823433013
EXT1	0.624130978163364	0.315631062316132
SF3B2	0.50650276843674	0.175553741435817
USO1	0.661627530917714	0.385506612373301
LONP1	0.574644550677375	0.202947827237407
COX8A	0.604179192548104	0.295441078042082
NDUFS6	0.547419110857328	0.202555346719114
CSNK1E	0.519022608809129	0.164737702937638
RBFOX2	0.610385599782049	0.28071642885801
FBXO9	0.514842568969987	0.170877574960059
WDR6	0.540135893593519	0.167811063814051
YPEL5	0.571211610181278	0.262430863519854
TARDBP	0.559091906288994	0.247567270205831
MED8	0.528400823507714	0.167920271369183
MCFD2	0.705879785973644	0.391571786685948
RPS14	0.669332767379114	0.299083703265172
NBR1	0.639657645843545	0.31576944357851
AGPAT1	0.530464714293616	0.180827363509536
TMEM165	0.634142929147381	0.343366141722037
TPI1	0.607851108190142	0.27174597425787
BCL7C	0.569080617520157	0.25938680835305
CALM3	0.600289632126129	0.303393197333538
POLR1D	0.562194549994078	0.201042240523101
CNN1	1.35104213983018	0.661764465615341
HK1	0.542271358986655	0.229831205206291
ELOVL5	0.705563847088861	0.380179171019389
SLC25A6	0.567019043427914	0.175854044088142
CTSD	0.775430505933021	0.40336292311688
PRMT5	0.500527617403687	0.152661046201904
COX6B1	0.608835952019014	0.219751432543845
GSTO1	0.555193016550933	0.19186869597328
RABAC1	0.600436050062302	0.24301174671283
HAPLN1	2.32898844775985	1.12379260530537
ISG15	1.10129641613122	1.12538907232909
ORMDL1	0.669431543373807	0.321354859495545
EXOC7	0.588787664222174	0.234050610505254
SDHA	0.532822751368169	0.211979843720831
SRRM2	0.564603275092092	0.220042732168902
STMN1	1.10101252913262	0.679922902488949
WNT5B	0.865995713679784	0.485804928368839
GADD45B	0.860933505222378	0.449945317185047
FUS	0.640923419928196	0.281297355155532
RAP1A	0.591814191285998	0.285361353758715
AK1	0.605722675104363	0.259346103175315
MRPL24	0.53172983182764	0.181823537638338
NDUFA11	0.56510627223376	0.20036136806296
TMBIM1	0.61532085569898	0.288473925419198
CRTAP	0.561868816362441	0.24048738857444
FAU	0.589370938752977	0.201473490567468
TMED3	0.626341524445691	0.294762767614044
BRI3	0.748364521587274	0.351773876668982
VAT1	0.599788344680039	0.248921071713234
ADIPOR1	0.501556885297371	0.132531808201745
TP53	0.546823558294605	0.18275573824076
BUD31	0.505746543502199	0.116417841447139
KRT7	1.68864550363165	0.92102078661952
HERPUD1	0.575172575072515	0.240222081553863
PDLIM2	0.61478991296386	0.265304619146554
SRP72	0.69817344565136	0.329316923730495
APPL2	0.649399411301736	0.297454533554704
TGOLN2	0.619112999537832	0.282699163685359
SF3B4	0.525048639703396	0.195245957072255
TMEM14B	0.513214217962532	0.175809080274482
CCPG1	0.991189702972098	0.525939771812407
RELA	0.528550307087461	0.187843237342042
STAT3	0.701284296784256	0.361558856302865
GBAS	0.617131397902254	0.299745325679716
ISOC2	0.60803924865399	0.249631818823852
COPZ1	0.493655097172964	0.156791196032208
SCYL1	0.524250420514747	0.160978038393012
PBXIP1	0.659013784716249	0.286845534675312
TAF9	0.516220456957816	0.159960725619543
LSM7	0.532619453480088	0.212299509320455
CSNK2A1	0.57820179311606	0.247841616675862
KIAA1191	0.606011691403252	0.257654865774997
TMEM43	0.553337872951073	0.236614422549571
IGFBP4	0.908245691054344	0.577479327274697
SERBP1	0.559930367792975	0.249445984527942
CIB1	0.547880154485825	0.2005632943304
SULF1	1.85220601863449	1.45250512034905
PTPA	0.556712070438041	0.211443103932567
C9orf16	0.668779865593413	0.292426348175553
CLPP	0.549373937345743	0.218446000945945
YIF1B	0.604516231421353	0.276570299939627
TNS1	0.714415184562713	0.389067979165126
POMP	0.587600219201204	0.228810712867946
PSMD4	0.503848841783089	0.149533403269069
SGK1	0.922945219673739	0.74175293500158
PNRC1	0.660988492343133	0.315786440324141
EIF4B	0.687893605163559	0.349598980861961
UAP1	0.676794183987257	0.370704469663354
RPL6	0.551078963683741	0.164246006116083
CNIH1	0.574328441080779	0.249916876594943
CSRP1	0.963225249909724	0.535504538331119
BECN1	0.522753996950032	0.20832082124875
TP53I11	1.1553903671212	0.869897032234705
PSMA6	0.539795374271963	0.217992773392143
PLBD2	0.555504881499173	0.200413022060231
ENO2	0.805720493278729	0.377013748295113
RPS18	0.679336810873893	0.267971396238429
CORO1B	0.544486244146684	0.170460422699591
SFPQ	0.624969816970273	0.347811111107112
RGS3	0.886838657031783	0.405707150640656
TAGLN2	0.600332257978164	0.299237487041528
RPS27A	0.531784617851279	0.182121691565743
GHITM	0.510867296954625	0.177371195430797
RND3	0.568799462240605	0.250747700734877
ETFA	0.586037436299485	0.272505743019862
LSM1	0.522818322588342	0.209845681547211
ALDOA	0.584301165263308	0.25311107229573
REXO2	0.545464461545332	0.205453484047818
ATP6V0C	0.660466482258133	0.34075556417792
ZC3H15	0.595877709489992	0.268000436819074
IFITM1	1.02730741124822	0.599446025467742
TIMP2	0.541736306848499	0.200704060171718
PNKD	0.537111638506176	0.156000982870899
HRAS	0.611164990053943	0.28268557568123
KCTD10	0.558745778979022	0.244467798428284
CCAR2	0.492465778052454	0.147913180860178
TALDO1	0.565529268075383	0.233965668755815
SWAP70	0.733711331360003	0.406640725573253
DDIT3	0.780243013867938	0.357792665611563
THY1	0.952130619423335	0.393083816986983
TMCO1	0.50425119869954	0.151703389098933
NDUFB8	0.557097664257093	0.208281146501558
CLIC1	0.600341097642106	0.293771515279053
MRPL43	0.537589667299662	0.191846459866085
TIMM23	0.515937063805036	0.192739327059881
FSTL3	0.828269246041245	0.491544115877922
RNPEP	0.50639607248553	0.194244079946421
PDIA5	0.790579792759571	0.447299369334603
CAMK2D	0.705533420707792	0.333331021572262
ZFYVE21	0.5102649478598	0.160849046790121
GOSR2	0.523091136745587	0.157739909716126
LAMC1	0.847020323676691	0.547009730463653
FAM162A	0.715784302508103	0.397838061183956
U2AF1	0.766853727634028	0.347341848785725
BOK	0.727930248090265	0.385584998381202
MACF1	0.547526411018869	0.213364281219128
NPIPB3	1.05863290272167	0.779595480654351
RPLP2	0.648737667262918	0.259105407403741
PPP1R3C	0.777922173103773	0.409161519831302
SMARCA2	0.829485089189786	0.524360612089536
CHTOP	0.490303721105296	0.140685935459433
NFE2L2	0.589387279540959	0.264492842442588
COX5A	0.53028457964435	0.203659606774956
DDX42	0.521686828724587	0.161892330428773
DNPH1	0.540708821627468	0.187690090165387
KTN1	0.553703315166629	0.242521272390861
TAX1BP1	0.57129909785128	0.256887926418574
ID1	2.31193588524917	1.36875189310282
AMFR	0.52064732376363	0.133165309092627
ELOF1	0.539588839484548	0.154142357859701
RTCB	0.527566703620661	0.162354830556897
PGM3	0.647879340915915	0.315393867855944
TMCO3	0.66621725200091	0.309418451226154
SSRP1	0.515573695660216	0.189379994150268
RBM4	0.502900348816509	0.112027680566714
HNRNPD	0.630011387872263	0.326936868835841
COPS8	0.53781494186011	0.212045144165909
PHLDA3	0.655507775916803	0.340733757335064
ASNS	0.652351445259228	0.317055575956006
UROS	0.523708812541799	0.169263190721762
GUK1	0.567627403152378	0.209950226023024
TEAD1	0.799146910148547	0.468055417629877
CD2BP2	0.501439068405942	0.159598561974077
RTN3	0.494232676695553	0.141565648705569
HBP1	0.687211215715373	0.350749621100014
PITRM1	0.546603299280219	0.23179907932284
GYPC	0.922922111542038	0.343739030026182
NDUFA6	0.542897140181187	0.215715683269705
PCBD1	0.598947933168586	0.25149171037372
NPLOC4	0.52697998719651	0.168017360210521
FADS2	0.951409205704626	0.545817665648344
RSL24D1	0.675357212778124	0.325108030341236
PRR13	0.514557218352245	0.157796776225057
HEBP1	0.539831082007089	0.172748400862956
LRP1	1.20968696955304	0.638340903171844
SRP54	0.556999776034594	0.255441359637461
C5orf15	0.623005338556161	0.334473369921274
SLC9A3R2	0.842650418090642	0.395129659029823
WSB2	0.560905884332342	0.200732874281829
SRSF4	0.494447846884169	0.135943866307654
KLC1	0.507309319582201	0.196760538018638
AZIN1	0.779461534153964	0.396148953469805
GLIPR2	0.643816686674458	0.280188850904296
PDGFRB	0.900759355166576	0.407058350359054
TRAPPC4	0.619283201860584	0.249752102328321
ARL6IP5	0.661158437434011	0.370079464020989
SFRP2	2.77139179829359	2.27167281471166
HLA-B	1.24553877636077	0.741308883134974
DYNC1LI2	0.586661920097549	0.249513002715824
B4GALT2	0.544157098801975	0.213129791124577
MRPL37	0.520531678885482	0.209839531220348
PAPOLA	0.644250917107972	0.307751895863934
DPYSL2	0.625911669260203	0.317584540371741
EIF3K	0.513378264662593	0.141326772970688
CALM1	0.665454682560078	0.367810616366082
LAMP1	0.502599309660089	0.151505484861422
U2AF2	0.497934700052784	0.178834206717649
DNAJC8	0.566878701937547	0.203278667301333
NT5DC2	0.676847983665015	0.314290009008129
MAX	0.526907778359693	0.163448968446333
GAS6	1.08925423297623	0.612093107180299
COX4I1	0.53005895362151	0.154542722918128
NQO2	0.673619944308273	0.311736557734281
FBLN2	1.4781469437193	0.629730629957901
POLR2J	0.567493564227292	0.18668836081781
MKX	1.85086527006647	0.649208344399602
EZR	0.784334898040878	0.480063736035745
KPNA2	0.706537144683267	0.430156383578974
RPLP1	0.973271336520087	0.519670891951209
RNF41	0.633531513000231	0.304837046510202
MRPL34	0.586200525023008	0.214108928350034
IST1	0.79130281343397	0.410107521738644
MRPL51	0.556252329952461	0.233337448024357
SH3PXD2A	0.846339250653579	0.411200249252649
PLRG1	0.52040240755124	0.188824453510726
PHF23	0.505813499918428	0.134861093332691
GABARAPL2	0.561403065519496	0.202407466007952
TMEM230	0.564913688098252	0.256311036307114
COMMD4	0.623760613909011	0.244508000392647
PDLIM4	0.646350924907866	0.239954021532112
NDUFA12	0.540531630944461	0.170814907714467
ESYT1	0.587680844217315	0.254383217850127
PLPP1	0.79310487338099	0.485396615182157
YME1L1	0.655758567499738	0.31084317708056
FKBP9	0.614548479669662	0.279494518647413
EIF2S2	0.520706534156729	0.183432662666994
DRAP1	0.680376723447983	0.362655450539715
COL11A1	2.10583919412329	1.3021500708097
TPM1	0.809800488982717	0.55040660226255
UBE2H	0.561847052534343	0.223682251573572
IFT20	0.553690040588388	0.15980120747268
ANXA11	0.538696046009001	0.214324459171758
PACS1	0.535629969662327	0.200222611485249
PLD3	0.66196917832612	0.271891461169963
CHAC1	0.914812637056183	0.478644486693579
SMARCB1	0.500843412617388	0.155451426736103
LMCD1	1.19183282810002	0.52721397457106
MAGED1	0.645749914886455	0.329920023131154
MIEN1	0.582040605652127	0.199445212937099
MLF2	0.581096518891671	0.277851216952931
DPT	3.23887345980933	1.48039681649913
SYPL1	0.699900765665648	0.357190668813761
CRABP2	0.87213901866829	0.444499135666109
EPAS1	1.11595228472837	0.655258766226042
MARS	0.593163340584246	0.223374502334035
UBL7	0.530868134041229	0.144487039540441
RAD23B	0.634801836279717	0.31094168666306
CD99	0.618505022419399	0.297145266764663
TENM2	1.71186874107779	0.540109677439493
FAM168B	0.605279950452697	0.263961849277167
TMEM35B	0.648274394574547	0.28840279370024
C19orf43	0.534862659210636	0.178750438904186
FAAP20	0.635463206941831	0.252497775481919
FSTL1	0.808549528060852	0.405971786052416
TSPAN3	0.577681528136725	0.200984680916153
RECK	0.814483415924865	0.505770487839624
GREM1	0.953352517068926	0.500668946722724
PCBP1	0.499124790681624	0.154074299696254
CTSK	1.15394513591995	0.721666325966437
NEK7	0.930169207272042	0.525778952372754
CUL3	0.528170625441869	0.189588946498181
PPDPF	0.638344686017346	0.271174484416232
BRD2	0.530386334760449	0.192366650199673
LGALS3	0.655263412663254	0.296782199489609
TAF13	0.841238255178319	0.421641558048301
NUDC	0.507993629956483	0.174259230396045
RALY	0.520911178347583	0.186260050506105
COX5B	0.549876410052361	0.166762510146263
LRRC15	1.74813313157878	0.961957267986779
TRNP1	0.777590507657461	0.536594485922121
TRAPPC3	0.531045038059653	0.149313895774389
POLR2L	0.62177270277479	0.294698206152379
GPI	0.595132572513135	0.26977265203765
ECHDC1	0.525071522779975	0.194621178968305
MEAF6	0.497574368665047	0.131799703947266
ECHS1	0.4913209461884	0.146875576537395
RPL4	0.983050063625496	0.461423486766199
RACK1	0.572198182050449	0.169955740284419
RAB2A	0.60922101942771	0.247810373173842
GYG1	0.594248750298367	0.256135111607522
PPP1R13L	1.00037332601674	0.509118358341206
