gene	M_i	CV
POLR2G	0.438858871615841	0.173253258185816
NDUFS2	0.485330680073561	0.234393317942755
PRKRA	0.516642246153403	0.244981549486385
DDX24	0.425634329652841	0.143414493814602
CCZ1	0.502359673643892	0.260802152166725
CDC42SE2	0.476898997329742	0.208807315776969
LPXN	0.706733180753714	0.389833205576518
PTMA	0.460421745684583	0.199507474459046
LY96	0.701086279532837	0.332095251626911
MRPS16	0.482000498540071	0.273840122926122
HIGD1A	0.527840410860335	0.316014883500048
XAB2	0.487060473797359	0.189302620277591
EDEM1	0.580131135801029	0.332607050101634
HAUS4	0.484193780845804	0.219993742989059
SF3A2	0.516252034366462	0.220253642261702
STK38L	0.698606153769568	0.377430432499548
ETF1	0.556260286224532	0.329092627390973
SRSF3	0.503615876590336	0.265645142526502
CTSZ	0.5714107269545	0.320436562511987
ERH	0.509012664003307	0.287362957037873
CFLAR	0.629793848685206	0.365405098015684
MRPL36	0.474741399562744	0.194762143941937
LCK	0.719706688964283	0.422518105052085
ANP32B	0.436712056121225	0.163805828694843
VIM	1.28093267355449	0.712129537702836
NHP2	0.433371717891778	0.162998711683269
SF3B6	0.446491328962888	0.175487963813532
MIF4GD	0.503412248873162	0.227667993452116
SS18L2	0.521680108516273	0.236428420489376
LAMTOR4	0.508082834126734	0.202162093116431
EEF1D	0.478340376387952	0.161763704120255
ZFP36	0.674290129036021	0.442182402687797
SSR4	0.4787682154802	0.187110440820322
SYNGR2	0.507875288376881	0.235407704596489
NCF2	0.66377932429874	0.400075222992533
PKN1	0.431666243330619	0.137833874927786
NCOA4	0.449792260772636	0.20637203427565
AIFM1	0.507846073355632	0.258564487764064
CALR	0.45881614897293	0.217345994286261
BID	0.512315676860658	0.255926954432749
GMPS	0.429430681995647	0.176830629954149
FNTA	0.462231948936037	0.17508000532078
RPL18	0.567765051560261	0.240329436632167
DAP3	0.4138763212803	0.161836738838756
CORO1C	0.485092559854047	0.258471467101778
TATDN1	0.438552437534635	0.158969941735613
TMEM256	0.55071148564062	0.258288991420405
ACLY	0.485255038873226	0.259328364464348
RGS10	0.519158569203324	0.231466124581916
C21orf59	0.505290062161072	0.247318815238409
HERPUD1	0.608970379043611	0.356106759904229
SLAIN1	0.779209881428753	0.52589327732047
GNB1	0.488987519029636	0.259216906869079
UBC	0.44633464925721	0.160985831816544
FCHSD2	0.491816331160923	0.266139970235214
TXNIP	1.10746374979359	0.669377098353767
MTHFD1	0.514912595712465	0.31036855059462
RPS8	0.484646355714317	0.159322606100347
PHF19	0.530626479527807	0.237106313895958
P4HA1	0.730374351967342	0.431712960139412
BCAP31	0.442636056352714	0.162762900909635
ALAS1	0.478186561597062	0.230794831013724
PRC1	0.522366440022129	0.264555748821663
MRPS5	0.421892128005428	0.164382681351862
PDE6D	0.431901780009669	0.152583105497265
RAF1	0.424288526036423	0.147590803133929
UNC93B1	0.546300004941952	0.297386490212382
RPN1	0.423267504842803	0.189191176369767
TRAM1	0.613669025870459	0.360293905960216
ISCU	0.563005981030234	0.293381114377789
IER3	0.809661039820529	0.552005578847485
VTA1	0.436837133665636	0.19481250022161
CLIC1	0.435641948468194	0.167178702029069
ALKBH5	0.664940386619332	0.337007678891237
LY75	0.71947861836788	0.443823078631599
UBE2D2	0.601886585402591	0.255554844543343
API5	0.534336694621545	0.326214610423378
IL16	0.704643266738366	0.414691128520456
PTTG1	0.583201019991779	0.293073278006334
SHISA5	0.639832060736731	0.341794339513131
RPL22L1	0.717551076218068	0.357792741396522
SLC43A3	0.626332164285267	0.419298561780597
CDC42	0.413060353834174	0.174995689588728
COMMD6	0.524452524573923	0.214298522614897
ARCN1	0.426877019504015	0.15049369730482
CD80	0.605192843344975	0.34525788724783
EIF2S2	0.445706376438872	0.20507343524081
TM7SF3	0.595075250025906	0.379789866586038
MRPL35	0.451463048826661	0.20083873613542
GYPC	0.513395977738408	0.209335894475982
NASP	0.592346342789422	0.333001461660917
PPP1R7	0.43115495117625	0.168189232115088
NMRAL1	0.479419207068875	0.200182537879063
LMNB2	0.451093811289345	0.203975015886366
CCL4L2	2.8058929441552	0.740184273181821
RALB	0.568725335916045	0.300242907084982
CCNK	0.429147127305814	0.194754825518727
CHCHD3	0.483816643697024	0.249909826204605
HNRNPL	0.418733888076853	0.169659572791098
SYNCRIP	0.539211127473909	0.341987071655485
GART	0.511705138386992	0.276991102956012
DCTN2	0.447714937187943	0.180082165039894
ADSL	0.452322707320717	0.202645049435429
YIF1A	0.446282333063262	0.177240580304818
STK25	0.50795813359799	0.236549069967396
SSBP1	0.487683586850743	0.22927185050437
GHITM	0.414006828254098	0.17263951640434
POLD2	0.480765871258417	0.212880100640964
PFKM	0.552534759534493	0.3253974119761
PDAP1	0.428331671315596	0.146101038312828
PNRC1	0.645287876538438	0.349081832107738
TNFRSF8	0.619778458805385	0.357433311653996
RAB5B	0.553330088665541	0.247800002844659
YWHAE	0.458376266932946	0.198077360488234
EIF4E2	0.399463163795256	0.110558252935454
MBNL1	0.562671683588685	0.325476989271575
TPI1	0.496070444802188	0.193641913634816
ZNF706	0.63596069914375	0.3121872442372
ST13	0.455821590866472	0.195022501627299
GNAS	0.471075440528426	0.21688274189812
OGFR	0.455815313773644	0.172950908794768
NDUFA3	0.606836999419886	0.344215473043
PACSIN2	0.529082795622531	0.273597132607711
CHURC1	0.597531611097394	0.398215716521498
MCM3	0.497995269173095	0.247380414935566
SKAP1	0.533148149259487	0.263394920438268
NEDD8	0.438316764601664	0.163012551112347
RNPS1	0.422504753737099	0.15157604967177
HSP90AA1	0.756848548800527	0.535470334169571
TOMM22	0.407401069246915	0.109098737882498
FAM107B	0.875244867346189	0.564849105380479
AGPAT5	0.590371957373846	0.329912125754352
KPNA2	0.522944238731755	0.326488573065893
OSTF1	0.448897145146072	0.202076197021817
SMARCD1	0.501097604799462	0.239825078736873
ABRACL	0.626431659590869	0.349030876813479
RPL24	0.471115616655959	0.150900669508573
EIF5	0.510765608841089	0.29568812351737
SDHD	0.424983950554457	0.14758289573629
RPS3A	0.483681911101535	0.173810135886957
CD47	0.624827300361743	0.34233074990335
DDX27	0.403573899041732	0.15308322647898
DNM2	0.40039206599253	0.120571200280386
SELL	1.4620162910283	0.815120653470134
CD52	0.635707225796306	0.340310409289681
SLC25A23	0.567848827998977	0.260655921687686
EEF1A1	0.435904564672566	0.137544734142833
ARGLU1	0.633344966972697	0.387894396617198
WTAP	0.440785701362945	0.179677129681379
MRPL32	0.518000604901499	0.272264256609236
CD81	0.520210691553771	0.246610807743344
BUB3	0.463921139296834	0.221387097535306
BAX	0.458965705874379	0.188033088918593
TMEM259	0.545637849362052	0.270958796896145
TMEM208	0.472365556688089	0.167672091697136
SUCLG1	0.410215772072109	0.136321419469844
PTEN	0.589882634391508	0.283972566992105
CD83	0.801157886977452	0.563178448912722
HSP90B1	0.51685347855084	0.303276796685008
TMEM258	0.511104953717716	0.175406653386257
RPL3	0.488663247730583	0.157649870266155
MGLL	0.573208501232694	0.312195939646055
NOP58	0.436243922679577	0.176311160042614
TCEB2	0.499556019761009	0.19786112596321
SURF4	0.471841317468923	0.222242019228415
PHB2	0.473082249390143	0.183484074342022
GSPT1	0.466341828922918	0.238943906111399
FARSB	0.452076909170536	0.197930136076365
ASNA1	0.461266434221086	0.199265310291588
ZFP36L1	0.665101201178056	0.405026959930077
AAMP	0.443801320408178	0.143550269945648
COA1	0.438030523291485	0.18418619036806
ANXA2	0.597766384663597	0.348272577290383
MRPS24	0.454745141551964	0.156776532216902
DNAJA1	0.549826009141225	0.327084456381859
AHSA1	0.485254426001273	0.231442674319611
FXR1	0.453352001888793	0.166375344445324
RPS23	0.507469206334895	0.224216607386608
SP110	0.549895744903638	0.305935484565248
APH1A	0.43314867344804	0.153395282034098
ANP32E	0.613848732025203	0.453848331061876
PSMC5	0.516351133911788	0.325527658680364
HSPE1	0.659431803986018	0.452394330060264
ITM2C	0.76156023541678	0.483241027926261
POU2F2	0.613658911294794	0.366103953460138
GAPDH	0.607646423801149	0.307308830268479
MORF4L1	0.553959107402652	0.34731210774103
AMD1	0.517168358605064	0.311170297530327
MAZ	0.465768296239506	0.178008236617299
H2AFY	0.483150985194819	0.237080458291379
UFD1L	0.463529886677519	0.233820427623078
STIP1	0.488624098686009	0.243650922803293
CNN2	0.522556745626597	0.28751693335425
ENO1	0.477267142910455	0.164741917332356
IGLL5	2.48994560213048	1.62228150511155
GRK2	0.446555439707617	0.181772791111371
PSMD3	0.413539613437175	0.146778454023778
TMEM106C	0.494963496002772	0.293100280054411
TRAF3	0.488060143277748	0.23904916387121
CTNNA1	0.460505979315608	0.198879656244598
MIF	0.589765001354419	0.252997754214193
SERBP1	0.482350523130505	0.226999842091156
PRDX3	0.466899072316954	0.212915249874964
DNPH1	0.480531106307326	0.199211402887006
GEMIN7	0.497728356669592	0.200298589034115
HMGB2	0.564871661346308	0.31506420864209
ASNS	0.595271885756301	0.336428682082303
DPY30	0.478245600165684	0.201720048403745
POMP	0.530360083364531	0.274551822774575
TKT	0.470628727492264	0.195352114860294
CD74	0.607414995035517	0.30933430586111
PSMB5	0.414668446382024	0.110276049589483
NSMCE1	0.410348115135594	0.0972876233505294
CDKN3	0.623618631515068	0.349772782491532
S100A6	1.10543182517754	0.673674192954826
NIPSNAP1	0.453396080542386	0.19150181130939
CWC15	0.475148585439308	0.186700948165759
NDUFB6	0.509684598167965	0.291699240038161
MRPL16	0.459593632851913	0.195881053575193
MTHFD1L	0.523294235914384	0.271192690325804
UBL7	0.459356872435832	0.165389394956782
UQCRB	0.560652397661982	0.256463350143956
UBE2J2	0.410096939547655	0.129383686745948
GMPR2	0.426818339013677	0.144606880876583
FABP5	0.666075098812542	0.376519129159428
IRF2	0.477793845910434	0.237810772997019
POLR2A	0.604050912766233	0.330765926227807
SMIM15	0.497120566418437	0.248125978795416
PLD3	0.521334682240376	0.247783580794361
MTDH	0.889700476201164	0.601081912664541
C4orf3	0.686721094970094	0.501264105389153
ADPRHL2	0.449310210336134	0.149672862947533
SND1	0.504617618115961	0.23365278977855
PTGES3	0.443914459304426	0.17216658019381
OCIAD1	0.495095716249612	0.221470455894214
MRPS35	0.431675221553113	0.152472911206023
DENR	0.541544494264587	0.328706889623552
SNRNP70	0.452684020691066	0.183999420925167
EIF5A	0.487307245806264	0.212430064221136
RAB8B	0.656045157122316	0.422387795898253
ATP5E	0.479107967124492	0.231514981259513
SRRM2	0.622176677453433	0.421229806369167
CSE1L	0.470190075910496	0.25048538404591
NDUFA11	0.428689022163729	0.132096977676622
CSNK1E	0.502380626392518	0.216910827673816
C14orf2	0.521859106709558	0.240548498216695
CD19	0.603121772318046	0.354941267437037
CCL3	0.923503499846928	0.537725321984559
ELOVL5	0.48836613570291	0.253534134422104
EPSTI1	0.632061285154588	0.374572298366612
TNF	0.634018953214224	0.376942930095967
PPT1	0.454644780511565	0.210463380047576
CD44	0.834760453732859	0.568606857061775
CRTC2	0.464263858982911	0.1881880507211
XPO6	0.499987415506893	0.228379525173772
MRPL3	0.425542336721568	0.177715386528823
SUPT16H	0.658648652602853	0.379164639638097
ATP5A1	0.447267238018181	0.217682962467124
POLR2F	0.446880080106379	0.159958130027928
IMP3	0.43473895048204	0.117372251877422
RPLP2	0.572304858509807	0.246340200008921
EIF2B1	0.431052040139064	0.138513569084647
EIF1B	0.469486625011363	0.198246168652901
TNIP1	0.448298051920577	0.184905031960451
HSF1	0.461392463535083	0.159881023602037
RAB7A	0.401248061309899	0.129633125422385
UBXN1	0.474679539251961	0.173338307040499
MAP2K1	0.452244287523881	0.179746745548855
TOP1	0.5704624077699	0.364369616685168
RAP1B	0.49657556985991	0.255047054407437
G3BP2	0.638128254917167	0.367240988109595
PI4KB	0.463497712576165	0.184394733916608
RAC2	0.465712042102686	0.176419224812156
DRAP1	0.515902466854361	0.246615261357993
TRIM21	0.441807266177435	0.195266439981339
RBM6	0.572888115919505	0.320058296706778
RPS14	0.617811951938595	0.296092155463909
TRPV2	0.572646390731317	0.336577479232682
TNFRSF10B	0.703703085017189	0.388703633673752
GLRX3	0.437354743964656	0.194722857976538
RBCK1	0.415791675862998	0.137049606859402
TRAF3IP3	0.556010407946622	0.263896426144273
MRPL49	0.522492964341397	0.263884598504649
ARHGEF1	0.502318667357648	0.250140809356114
MID1IP1	0.501587330581721	0.231774654991627
RPL18A	0.494935815684701	0.167933851358705
RNASET2	0.826616255921907	0.464380843967974
PCED1A	0.618777390852052	0.326260100267705
OGT	0.634283281311857	0.39411614457878
PDCD5	0.479137445693621	0.225784397634812
DCTD	0.424950368188106	0.163247337145463
MX2	0.622719385047318	0.336691951028034
MTCH2	0.483037728512204	0.25321695687187
INO80E	0.42325577753952	0.162312224993795
TMEM123	0.706193449984701	0.442132680988009
PTPN6	0.489337759892025	0.240008553474357
MSL3	0.676693652707287	0.376622470008658
C8orf59	0.57953730884785	0.274367109996043
VIMP	0.440159337206841	0.191702329357286
IK	0.430907877771892	0.178534384653475
CNPPD1	0.444702610293442	0.194192986660291
RGS1	1.01334967479607	0.529059567870659
AES	0.448498157002163	0.156121874537294
POLR2H	0.46234058054387	0.166979706011081
GNAI2	0.643090333003068	0.281318862210568
YWHAH	0.528686641514142	0.284134382490034
RIC8A	0.432525771644799	0.160382762381632
RPL39	0.568465268099405	0.231952881839058
CALM1	0.465543701745603	0.263106675184376
SPN	0.888853753451693	0.501421810061473
MAP3K8	0.637176889766622	0.362451432095983
MRPS18A	0.421258966537604	0.141025494341707
UBTF	0.535520722610652	0.28834300080753
MRPL27	0.500095354906996	0.221821563882929
SHFM1	0.616142506846021	0.366895289616417
UGP2	0.444976021083697	0.200808710271851
C6orf106	0.498305040012419	0.267375261273904
RFC2	0.467122146698346	0.192023490031331
ARL8B	0.510885895419641	0.247096783320734
JUND	0.669421417114127	0.388530592525129
CUTA	0.464942930062771	0.151305905284294
RAD21	0.470223414954303	0.227607580365759
SRSF1	0.544926956645636	0.323914485493374
PYCR1	0.55666950338914	0.278426569165917
IFNAR2	0.529230168050237	0.251190305330799
CLPP	0.462870710481083	0.189718790802902
UBE2T	0.580982816422807	0.284542523857453
TMBIM6	0.497913175134169	0.253159650717831
RBM8A	0.447766300668757	0.210663922951211
SRP9	0.534910841610951	0.324398206991526
PSMB6	0.417217622373726	0.153759017036136
TACC1	0.566799924655089	0.33787245959258
LAMTOR1	0.438943191711661	0.165247525728617
ETS1	0.67176318273478	0.446524597255901
PDIA6	0.507061659898352	0.268480925919065
MRPL37	0.460539161820765	0.186780910090537
TUBA1C	0.572928648429052	0.337457170976887
UROD	0.478991066947083	0.20891021084851
MOB1A	0.464319435285661	0.223989785748231
BCL2	0.671574667443707	0.361731598420813
KIF22	0.49293314938849	0.236227348256771
NT5C3A	0.577791604748202	0.335601784109328
PRR13	0.444094964491955	0.166410428942944
RPS13	0.490769520847698	0.179762885098901
CD69	0.916111260666661	0.566545451762864
EVL	0.513396573553847	0.224919921157968
CCT4	0.441245448476446	0.172624854953526
GSTP1	0.576573721720727	0.294903496740965
PSMD6	0.430123994681737	0.171056325689507
HLA-C	1.08599473772261	0.628143761103212
SON	0.448395506994552	0.204635356453319
EIF1AX	0.604887175302301	0.341292402606366
PSMA2	0.473806942536517	0.209492202288434
NFKBIA	0.537652633473847	0.278529649526765
SLC35B2	0.507335836987458	0.233955779109804
SDF4	0.452745656493731	0.188262897370027
CPSF6	0.43983722104634	0.211962718704542
ARHGDIA	0.444712836825428	0.1824159174036
AGPAT3	0.460866029232443	0.203001012564635
NAPA	0.440688927970099	0.193676418512339
CDC26	0.453925934634077	0.201526785503323
CERS2	0.484620273934241	0.219763738891267
SLC25A1	0.470950004025674	0.179346121361782
MMADHC	0.423339294624835	0.167150027589523
RPL13A	0.467520252376576	0.155791983584444
U2AF1L5	0.781078292713173	0.378266697205875
ZBTB8OS	0.551554769132658	0.327836093702535
SNRPA1	0.470846465037187	0.205780920360493
MANF	0.531247755894743	0.308696227312249
HILPDA	1.36771983903855	0.804589224430859
LSM8	0.467628518361772	0.224883402649414
ZWINT	0.612827718616531	0.430324532561911
NDUFAF3	0.559447000906704	0.296581627897253
QARS	0.516670313391226	0.236973528853221
NUP37	0.466806849312699	0.23112450000468
CDC123	0.457141344254205	0.239320225987305
LITAF	0.531449301700357	0.280150668391435
ARPC1B	0.498450560649363	0.248660433147205
AKAP2	0.603927147677834	0.328972502262528
WDR83OS	0.509812470730468	0.191284357091364
RRM1	0.745117855333085	0.408170727509378
LY86	0.586872085538606	0.289540743561494
USF2	0.486416047298364	0.185114880477947
HLA-DRB5	0.985697002662245	0.596281265494673
FNBP1	0.422676830371816	0.149914270368179
TP53	0.527571360654012	0.261368826519672
PPP2R5C	0.448320343348054	0.172476832033164
SLC7A5	0.599697560049838	0.338554976070113
GPX1	0.472387564306188	0.197733421817815
PSMD4	0.470940686290502	0.209811439829389
UBQLN1	0.454292315673824	0.21546349838176
EMC2	0.449540329104439	0.182916675619863
EIF4E	0.725293527030891	0.452334069023577
BIRC3	0.632121721757499	0.409054125986754
TAX1BP1	0.457798901217695	0.196689756115655
HSPA8	0.77512398300296	0.426957390500529
LMNA	0.742776796441268	0.410811832834552
RCSD1	0.524176327195109	0.272389631702823
TSC22D4	0.452565471463635	0.161109053994589
YTHDC1	0.444247062639953	0.191652369822504
GLTSCR2	0.703052752934518	0.353460806400268
HSPA6	1.98064909712663	1.19391657655512
EIF4EBP1	0.531286835768744	0.265750042673679
ANAPC15	0.449794931943037	0.188173918386678
TAGLN2	0.467029835926915	0.160930540197881
HPRT1	0.510589772530012	0.2335487692819
RPL35A	0.482322640737296	0.153468394078153
PRDX1	0.590405508387849	0.314062789709284
RAB11B	0.481679526492281	0.209448934708781
ATP6V0E1	0.494320945501759	0.18821661482039
SASH3	0.458228072922333	0.216014948964709
PARVB	0.458378957000632	0.168999723997384
MOB3A	0.441267609014424	0.160601723113437
TBCA	0.487644727494976	0.224544696714134
SFPQ	0.47063952449065	0.248782109564365
CAMTA1	0.503898407537057	0.251031078283097
PITPNA	0.551172293913027	0.329243971102145
ADRM1	0.434460090173226	0.160523235102354
MS4A1	0.643234368086457	0.334046189396626
DCTPP1	0.557657477837038	0.297346237577994
HMGN3	0.517143080789695	0.270001570848629
MAX	0.442658911706931	0.201013196142794
DCAF13	0.508561659664299	0.332822758820073
HBS1L	0.623398187300057	0.344630207419551
DDX17	0.491037013313968	0.217616976121992
PSMB1	0.422308968276663	0.140263699003206
CTNNB1	0.518717265061676	0.251593355997172
LENG8	0.747544129723249	0.449360934147554
DDIT4	0.619814974358784	0.340486491873904
HINT1	0.451784457324395	0.15181221412884
AKNA	0.538693601946732	0.271269688314969
COPB2	0.448169846003679	0.209421992694229
YME1L1	0.557498068085494	0.340956525916178
DDRGK1	0.495241177537017	0.234999489458591
PABPN1	0.46804770259409	0.235799896169212
BAG6	0.412381835064674	0.115255900188908
SQSTM1	0.535762127306497	0.262430660032638
CHMP4B	0.413371099195869	0.153194598301999
HNRNPA2B1	0.602791578048145	0.35540307811676
SP100	0.488539920326072	0.224887470932674
CCT7	0.407009847637985	0.130255004376273
IGFLR1	0.616582266294737	0.314371783009825
EEF1G	0.462654373775522	0.146999767125276
RPL23	0.484223456479097	0.200043410356302
XBP1	0.609044083365301	0.390495989294892
NPIPB5	0.896099535753939	0.517842422641315
ADAR	0.532566432943187	0.297186968918721
PPDPF	0.650571699379514	0.325128364170379
PIK3AP1	0.539711673661451	0.27646224817972
ALKBH7	0.588535644774939	0.260752322530126
DDX42	0.557000503509467	0.297720806502732
ILF2	0.52397926084995	0.27192765030588
RANGRF	0.410806335090084	0.119460287827789
FXYD5	0.558645346448212	0.265559670876168
CRYZ	0.59782577724332	0.346662057649897
ERCC1	0.458755267827153	0.160319381545284
CHTOP	0.408510070254295	0.119766611053189
MRFAP1	0.42307141263943	0.131664942264255
TMX2	0.438317660853444	0.175384257772126
CTNNBL1	0.42908593555779	0.151049927438265
GLUD1	0.408678939543215	0.15157044817189
CYB5B	0.454202485704702	0.223343594583241
OTUB1	0.404756406438612	0.104062095574792
RPS24	0.50169212903142	0.184848831795839
PPP4C	0.431563361456013	0.134915113676019
LMNB1	0.496630356113899	0.268435517963373
NDUFA10	0.439644973395579	0.183185963506327
MRPS34	0.511413129860872	0.23717435524794
PRKAG1	0.447393527156903	0.181985468024299
MYL6B	0.516347613303475	0.230171806789583
TCIRG1	0.655595177911258	0.387812189558763
UXT	0.46834446952009	0.143682440310485
PIM3	0.704589543994148	0.355739620932352
SNRPD2	0.49238271838603	0.201989296254004
SNX17	0.528748253366638	0.224378296810578
KDELR2	0.536418601650419	0.274648696436757
CCR7	0.910553366971254	0.509303960694892
ELAVL1	0.418963103167602	0.178927415636817
OLA1	0.477552589796852	0.201158509030025
ITPA	0.498514512785712	0.229837480641872
ZNF593	0.47089577133685	0.181878772956042
UBE2V2	0.515388220039218	0.287473625419614
RPS29	0.526848666738927	0.206705974281524
ODC1	0.586194724567938	0.301251899916435
YIF1B	0.468092431321964	0.208973594500607
PSMC1	0.415607737951044	0.150348035001332
PAICS	0.450544028262008	0.201676816230173
RASSF3	0.481256542940538	0.22829979557784
NOP16	0.441574453109161	0.160745924409979
PFDN2	0.526563270005679	0.275987677064395
PSMC3	0.446411816346863	0.185980281483489
PPIE	0.419744732557719	0.109586493131871
TUBB4B	0.485996719605748	0.217409855715008
EIF3M	0.494308968038335	0.205821889226206
MRPL18	0.505050941996798	0.240258209746985
CCND3	0.586528157944109	0.326713729059236
XRCC5	0.446848922084594	0.225170342159967
LINC00493	0.480290273269315	0.17468415029145
PSMG3	0.540600889726653	0.268537791682199
CYCS	0.506228536046278	0.309045595075598
CDC16	0.509310712217575	0.226942963555471
DDB1	0.590979337545936	0.327568837710737
RPUSD3	0.420505318876753	0.145589579487243
NOP56	0.560160249781963	0.267012043868035
SQLE	0.560841869725226	0.31823174042549
MED4	0.429827608082592	0.17248198432113
SLC25A6	0.497362766079677	0.21328864197505
KAT5	0.438182820254204	0.13477152777281
MAGOH	0.566389802521702	0.333375514763416
ZNF207	0.401140230948841	0.149951483635357
NPM3	0.446211411806592	0.186895536725983
LINC01420	0.48168039843228	0.242911512969461
LRCH4	0.469032313800887	0.194704144065433
DKC1	0.447117061736431	0.2170307829437
RPS7	0.483468440676812	0.165327223719498
TIAL1	0.423023437005738	0.183047859387314
COMMD3	0.464397251330333	0.195477649841668
TOMM20	0.461563747792368	0.168424989060211
C1orf43	0.431875147890262	0.151635061004201
GOT2	0.426218927274127	0.168469821402033
TXN	0.548687208304097	0.273164595221751
UBE2C	0.620019872558091	0.366950629503305
DNAJA3	0.436558197496432	0.188018723945932
WAS	0.430369409872911	0.150115036404719
USP48	0.516063167653684	0.263047148410853
GANAB	1.03391606041596	0.534020077812266
CD46	0.527563605710264	0.278662978662869
H3F3A	0.534182424587015	0.27552304924551
DYNC1I2	0.637945648559605	0.372118524283238
SRP54	0.461490515753838	0.244246547187865
SIPA1	0.485052622103871	0.238038726419268
ST7	0.539458381602198	0.275015452620677
COX7B	0.568410076688161	0.284680172296933
BCCIP	0.441307768270176	0.196873072682685
RPL19	0.4771880411844	0.155234603762582
COPG1	0.520878537173336	0.25957061823779
EMC4	0.424571977379708	0.136657432601445
GNL2	0.481951473821391	0.230489327166624
RASGRP3	0.568421529374309	0.319241838995276
SSNA1	0.457158406261375	0.167826351707644
LARS	0.449994383583084	0.184594881566192
PARP10	0.555479905714258	0.330106126369073
MRPL11	0.434793448062293	0.184123325062541
INSIG1	0.616434651903583	0.439454847011613
RPL10A	0.506836794275482	0.199973522243229
ADH5	0.475595082987317	0.200772256978382
NUBP1	0.443829204068768	0.160889211202685
EIF3A	0.589881706620361	0.326847395380315
HSPH1	0.75284797899707	0.494077717669636
RNASEK	0.497614319788779	0.191564000703674
MAP4	0.42436697633742	0.175469143687405
IMP4	0.675620329677943	0.360333492739465
IL2RG	0.484650863619963	0.206920152827172
KDM1A	0.430234528349453	0.147540959996327
NR1H2	0.456892238271433	0.166100573956651
PSMD14	0.436412835509536	0.188238347519543
PLIN2	0.524163025027543	0.260148894857265
COX4I1	0.461726011597795	0.152035746092572
SLBP	0.42672288962304	0.17539172204067
NDUFS3	0.415700325791124	0.122178395520262
DCUN1D5	0.425061176480014	0.189885680411441
AP1S1	0.434969965763205	0.150381757453743
RAD23A	0.413729159234021	0.119443369797217
RPL31	0.509637968070407	0.180485522486762
SRSF7	0.517735299297275	0.285971040193879
TALDO1	0.424006298637262	0.160984128698044
ILF3	0.45505032664563	0.228587169690653
IMPDH2	0.484784620775457	0.191702943713239
SEC61G	0.461688178499332	0.221824668085382
THOC7	0.473993364490678	0.213537796629545
PPIG	0.50384041015956	0.25381521739428
NUDT1	0.60240463858205	0.328551122993645
ADK	0.50702970522063	0.279560384586015
SH3KBP1	0.422065598281861	0.165121780320862
RBM3	0.613695809235696	0.337972344561592
BCAS4	0.682861414432571	0.361849670938556
EIF4G1	0.76936088100717	0.437388769821216
SSU72	0.394366943404947	0.0902718941516587
ENSA	0.437001665810859	0.196589699112465
IFITM3	1.5090041004368	0.813160062954064
CTSD	0.751426696732919	0.39416418214986
SCARB1	0.564595241480246	0.300710379043132
ICAM1	0.552196802583667	0.30978124025887
ZBTB1	0.62925331862504	0.335911469435978
COPB1	0.468786795728369	0.225842210765029
RABEP1	0.517571589253703	0.271312615521036
TMEM126A	0.472200030682688	0.186249788398392
NDUFS6	0.476492004713822	0.220900608934752
HLA-DOA	0.677752902999435	0.405711449956326
ARL6IP1	0.460151200153824	0.194652217470483
TANK	0.441240178712113	0.182956914181999
RPL32	0.50120576642425	0.169271613502125
CD226	0.795813691519726	0.485875356698989
PTP4A1	0.556585921370271	0.351267830666146
CD99	0.659099341894677	0.355122346492979
PBDC1	0.461443947085648	0.212460641004494
THOC2	0.515636286475015	0.248582319787643
DDX3X	0.677252093909427	0.415524244845758
NFYC	0.404956585292668	0.0926322118575499
MYO1G	0.64141196026306	0.35450286646314
ACAA2	0.443939030933104	0.180500919153144
PTBP1	0.429179243537023	0.160051214606415
RPL7L1	0.441772259083141	0.196327238872163
LAP3	0.595656676876283	0.360165088607346
AATF	0.389015820696428	0.109377964032219
RPA3	0.479753158202038	0.216566415392325
IMMT	0.422276830535136	0.183185805715236
ZFAND6	0.563087164190535	0.29859995146657
ARL6IP5	0.514191750862699	0.243224077544933
MGST3	0.53281038250692	0.252283817936417
RFXANK	0.439797278933645	0.148360094307356
NOMO2	0.580383339406121	0.316077282438672
TIMM17B	0.474498950234582	0.202571919745901
DCAF8	0.48847297736132	0.252047475626267
TUBB6	0.641876350952793	0.291689766897395
RPL41	0.490779330036361	0.187470005729448
C6orf62	0.475447959584236	0.228034648249042
NSUN2	0.547695456985776	0.298020299350581
HCLS1	0.418440414400831	0.161941713468879
RPL26	0.46101098498189	0.135748335356691
TPT1	0.482398216803159	0.167593753251648
ITGB2	0.588820367885418	0.331697750976813
XRN2	0.555024996512598	0.304954156015717
H2AFX	0.582576298740052	0.294322563453642
GRINA	0.551760452272885	0.267216669346219
ECI1	0.549190501144807	0.241059440141196
RPS11	0.489221464190297	0.173833727419256
RBM38	0.55607484853635	0.284952239454783
ATP1A1	0.463266329068931	0.231790007286303
EIF3L	0.852405695215089	0.463520822384863
RBM5	0.527013078268436	0.278708847576485
RPP21	0.528479239788951	0.22681751303625
PLSCR1	0.705360786243993	0.437088680014562
PCBP1	0.403826001833059	0.121524572259411
HNRNPH2	0.497161788874504	0.274272030029312
WNT10A	1.06246015960605	0.684653601566771
C14orf166	0.505775448416363	0.209864473724503
SRPRA	0.457824402537501	0.201229538892046
FAM96B	0.448500372049489	0.146302677209926
MRPL4	0.459175987846296	0.194129680038189
PSAT1	0.943662216158247	0.582282229322421
ISG15	0.68732933445645	0.37940754167232
